step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
403,632416,12896,0.01946206670966611,0.78125,0.78125,,,,,
404,634240,12928,0.0238785790802352,0.6875,0.6875,,,,,
405,636064,12960,0.022902900527735224,0.8125,0.8125,,,,,
406,637888,12992,0.018588301550988718,0.8125,0.8125,,,,,
407,639456,13024,0.03152216041447138,0.625,0.625,,,,,
408,641280,13056,0.020198418063731873,0.78125,0.78125,,,,,
409,642848,13088,0.01655385775036933,0.875,0.875,0.022377371893508972,0.90625,0.90625,,
410,644160,13120,0.022909188949328297,0.875,0.875,,,,,
411,645984,13152,0.017016036290821455,0.78125,0.78125,,,,,
412,647552,13184,0.019933155760994484,0.8125,0.8125,,,,,
413,649120,13216,0.0249627841645506,0.75,0.75,,,,,
414,650688,13248,0.022894867809233832,0.71875,0.71875,,,,,
415,652256,13280,0.0292166986321989,0.8125,0.8125,,,,,
416,653824,13312,0.02633355306419825,0.78125,0.78125,,,,,
417,655392,13344,0.02244565216240706,0.71875,0.71875,0.031266043832988054,0.75,0.75,,
418,656960,13376,0.024122465733318138,0.71875,0.71875,,,,,
419,658528,13408,0.026684701160261934,0.84375,0.84375,,,,,
420,660096,13440,0.0260538562585428,0.78125,0.78125,,,,,
421,661664,13472,0.021428589897934103,0.8125,0.8125,,,,,
422,663232,13504,0.022971531119687638,0.8125,0.8125,,,,,
423,665056,13536,0.021843551376413327,0.75,0.75,,,,,
424,666624,13568,0.02563239910634173,0.71875,0.71875,,,,,
425,668448,13600,0.01949712402617073,0.84375,0.84375,0.021414124606647864,0.90625,0.90625,,
426,670016,13632,0.0245609112691613,0.75,0.75,,,,,
427,671584,13664,0.019058794444185782,0.8125,0.8125,,,,,
428,673152,13696,0.024506614169248358,0.71875,0.71875,,,,,
429,674976,13728,0.01902049840917706,0.8125,0.8125,,,,,
430,676288,13760,0.024911589100793035,0.84375,0.84375,,,,,
431,677856,13792,0.027806921272822627,0.6875,0.6875,,,,,
432,679424,13824,0.026333230193004598,0.8125,0.8125,,,,,
433,681248,13856,0.019923337356790218,0.8125,0.8125,0.025000414134501627,0.8125,0.8125,,
434,682816,13888,0.029687201232445632,0.71875,0.71875,,,,,
435,684640,13920,0.022981360210184137,0.8125,0.8125,,,,,
436,685952,13952,0.029623924204103202,0.65625,0.65625,,,,,
437,687520,13984,0.02720885624046616,0.78125,0.78125,,,,,
438,688832,14016,0.024541268462758357,0.78125,0.78125,,,,,
439,690400,14048,0.024412010514709075,0.71875,0.71875,,,,,
440,691968,14080,0.024950830715408948,0.75,0.75,,,,,
441,693536,14112,0.027616923571903842,0.6875,0.6875,0.024882081176712235,0.78125,0.78125,,
442,694848,14144,0.026891930507115202,0.84375,0.84375,,,,,
443,696416,14176,0.025676102352157715,0.75,0.75,,,,,
444,697984,14208,0.027814807156169602,0.8125,0.8125,,,,,
445,699552,14240,0.027391296291713777,0.75,0.75,,,,,
446,701120,14272,0.024559097320242102,0.65625,0.65625,,,,,
447,702688,14304,0.03137250605701633,0.71875,0.71875,,,,,
448,704256,14336,0.021530576859950277,0.875,0.875,,,,,
449,705568,14368,0.029838547520733755,0.78125,0.78125,0.022825133831178384,0.75,0.75,,
450,707136,14400,0.022675294183315917,0.75,0.75,,,,,
451,708704,14432,0.023988976567865333,0.71875,0.71875,,,,,
452,710272,14464,0.022877733247904625,0.84375,0.84375,,,,,
453,712096,14496,0.019464973425720764,0.84375,0.84375,,,,,
454,713408,14528,0.0348811393526372,0.59375,0.59375,,,,,
455,714720,14560,0.027779622983074032,0.78125,0.78125,,,,,
456,716288,14592,0.021943186121330446,0.8125,0.8125,,,,,
457,717856,14624,0.022348997236638395,0.71875,0.71875,0.030653765482668807,0.78125,0.78125,,
458,719424,14656,0.02050345319615997,0.75,0.75,,,,,
459,721248,14688,0.02105211380663472,0.71875,0.71875,,,,,
460,723072,14720,0.019717134417997356,0.8125,0.8125,,,,,
461,724384,14752,0.029032180182579536,0.8125,0.8125,,,,,
462,725952,14784,0.02040869599709454,0.8125,0.8125,,,,,
463,727520,14816,0.025494355756142454,0.78125,0.78125,,,,,
464,729088,14848,0.0253920433968975,0.71875,0.71875,,,,,
465,730656,14880,0.026652310630472364,0.71875,0.71875,0.027336036412017095,0.875,0.875,,
466,732224,14912,0.022178590599740134,0.78125,0.78125,,,,,
467,733792,14944,0.026779386186638273,0.75,0.75,,,,,
468,735360,14976,0.020010468071465608,0.90625,0.90625,,,,,
469,736928,15008,0.022565747739298453,0.875,0.875,,,,,
470,738496,15040,0.022197834756506885,0.78125,0.78125,,,,,
471,740064,15072,0.025334163991830496,0.6875,0.6875,,,,,
472,741632,15104,0.025830033371979946,0.6875,0.6875,,,,,
473,743456,15136,0.02588008002076578,0.75,0.75,0.023957968844939594,0.8125,0.8125,,
474,745024,15168,0.027546391283466014,0.75,0.75,,,,,
475,746592,15200,0.019476673047899868,0.84375,0.84375,,,,,
476,747904,15232,0.0227113719557549,0.78125,0.78125,,,,,
477,749728,15264,0.024307345991233638,0.625,0.625,,,,,
478,751552,15296,0.018721227633665415,0.90625,0.90625,,,,,
479,753120,15328,0.022216723289950318,0.75,0.75,,,,,
480,754688,15360,0.022340468273250546,0.84375,0.84375,,,,,
481,756256,15392,0.02398449325588146,0.75,0.75,0.023021793402076052,0.78125,0.78125,,
482,757824,15424,0.01752268558890358,0.90625,0.90625,,,,,
483,759392,15456,0.029140520207527564,0.6875,0.6875,,,,,
484,760960,15488,0.02431777280346067,0.84375,0.84375,,,,,
485,762784,15520,0.022483332321149022,0.78125,0.78125,,,,,
486,764352,15552,0.018655050467833525,0.875,0.875,,,,,
487,766176,15584,0.019693209098474235,0.8125,0.8125,,,,,
488,768000,15616,0.019096938762033253,0.78125,0.78125,,,,,
489,769568,15648,0.02427072664522185,0.59375,0.59375,0.025228304985975416,0.71875,0.71875,,
490,771136,15680,0.02395588424686733,0.84375,0.84375,,,,,
491,772704,15712,0.019203336575636935,0.84375,0.84375,,,,,
492,774272,15744,0.032810874305283504,0.6875,0.6875,,,,,
493,776096,15776,0.023286961329457064,0.75,0.75,,,,,
494,777408,15808,0.022629192241673445,0.90625,0.90625,,,,,
495,778976,15840,0.020265811578604128,0.84375,0.84375,,,,,
496,780544,15872,0.02622908579231399,0.78125,0.78125,,,,,
497,782112,15904,0.0195228341960766,0.8125,0.8125,0.021517546716338796,0.8125,0.8125,,
498,783680,15936,0.02656827552315889,0.75,0.75,,,,,
499,784992,15968,0.03459168284858001,0.6875,0.6875,,,,,
500,786560,16000,0.018646657618687855,0.8125,0.8125,,,,,
501,788128,16032,0.024194626436293817,0.75,0.75,,,,,
502,789696,16064,0.02614211228342091,0.75,0.75,,,,,
503,791008,16096,0.031175241071730038,0.6875,0.6875,,,,,
504,792576,16128,0.02190899374163512,0.875,0.875,,,,,
505,793888,16160,0.02258302777281658,0.84375,0.84375,0.021425119902588535,0.8125,0.8125,,
506,795456,16192,0.025323982407103356,0.6875,0.6875,,,,,
507,797280,16224,0.026690114406641745,0.59375,0.59375,,,,,
508,799104,16256,0.023648876514195567,0.65625,0.65625,,,,,
509,800672,16288,0.0269428017400939,0.8125,0.8125,,,,,
510,802240,16320,0.030067997211496975,0.75,0.75,,,,,
511,803808,16352,0.03154294366950713,0.53125,0.53125,,,,,
512,805376,16384,0.021501097981838024,0.8125,0.8125,,,,,
513,806944,16416,0.021505650492642175,0.75,0.75,0.024070562794007485,0.71875,0.71875,,
514,808512,16448,0.02376563470368986,0.84375,0.84375,,,,,
515,810080,16480,0.02061990362455788,0.78125,0.78125,,,,,
516,811648,16512,0.021436651460022393,0.78125,0.78125,,,,,
517,813216,16544,0.02688583166879714,0.71875,0.71875,,,,,
518,814784,16576,0.0227805100512415,0.71875,0.71875,,,,,
519,816608,16608,0.020244710056237937,0.8125,0.8125,,,,,
520,818176,16640,0.027538338604590998,0.78125,0.78125,,,,,
521,819744,16672,0.027496210521150935,0.6875,0.6875,0.022669331216842947,0.8125,0.8125,,
522,821056,16704,0.034554324762460065,0.625,0.625,,,,,
523,822624,16736,0.025236518461551824,0.84375,0.84375,,,,,
524,824192,16768,0.023922449035777227,0.65625,0.65625,,,,,
525,825760,16800,0.023052666245667694,0.78125,0.78125,,,,,
526,827328,16832,0.021030211637761195,0.90625,0.90625,,,,,
527,828896,16864,0.023707204514025443,0.75,0.75,,,,,
528,830464,16896,0.026321069233411955,0.71875,0.71875,,,,,
529,832032,16928,0.02014483432134026,0.875,0.875,0.025471649540804664,0.84375,0.84375,,
530,833600,16960,0.021753738592126922,0.78125,0.78125,,,,,
531,834912,16992,0.03406170332026914,0.59375,0.59375,,,,,
532,836480,17024,0.02142640745379958,0.9375,0.9375,,,,,
533,838048,17056,0.02396693582359116,0.75,0.75,,,,,
534,839872,17088,0.025477091306426208,0.65625,0.65625,,,,,
535,841440,17120,0.021346983080593834,0.75,0.75,,,,,
536,843008,17152,0.027203111795596976,0.75,0.75,,,,,
537,844576,17184,0.025825000137627757,0.75,0.75,0.021658517407973976,0.71875,0.71875,,
538,846144,17216,0.019573999453279024,0.875,0.875,,,,,
539,847968,17248,0.0210834385109647,0.78125,0.78125,,,,,
540,849536,17280,0.024391313956338073,0.875,0.875,,,,,
541,851104,17312,0.029261087008915915,0.65625,0.65625,,,,,
542,852672,17344,0.023478180910425597,0.71875,0.71875,,,,,
543,854240,17376,0.023839390593332652,0.78125,0.78125,,,,,
544,856064,17408,0.021237838917879493,0.78125,0.78125,,,,,
545,857888,17440,0.021619450225287024,0.71875,0.71875,0.030129115039583237,0.78125,0.78125,,
546,859456,17472,0.025670582109404816,0.78125,0.78125,,,,,
547,861024,17504,0.021317987320361786,0.875,0.875,,,,,
548,862848,17536,0.022777548534136167,0.8125,0.8125,,,,,
549,864672,17568,0.02420700798540748,0.59375,0.59375,,,,,
550,866240,17600,0.025850032901462514,0.71875,0.71875,,,,,
551,867808,17632,0.024111267874806778,0.84375,0.84375,,,,,
552,869376,17664,0.028573606264858404,0.71875,0.71875,,,,,
553,870944,17696,0.02256598056900157,0.90625,0.90625,0.03319053354457693,0.78125,0.78125,,
554,872512,17728,0.019115774496000867,0.84375,0.84375,,,,,
555,874080,17760,0.0186509188661455,0.875,0.875,,,,,
556,875648,17792,0.023408072243577372,0.75,0.75,,,,,
557,877216,17824,0.025571574951941945,0.6875,0.6875,,,,,
558,878784,17856,0.031605890914038905,0.71875,0.71875,,,,,
559,880352,17888,0.02627669964237263,0.78125,0.78125,,,,,
560,881920,17920,0.02471074048622519,0.75,0.75,,,,,
561,883232,17952,0.024112302797051767,0.84375,0.84375,0.023747210091506616,0.8125,0.8125,,
562,885056,17984,0.020764381088394544,0.78125,0.78125,,,,,
563,886624,18016,0.017573146315297498,0.875,0.875,,,,,
564,888960,18048,0.018198843364230586,0.71875,0.71875,,,,,
565,890528,18080,0.03149857662681079,0.6875,0.6875,,,,,
566,892096,18112,0.023777008768303787,0.75,0.75,,,,,
567,893664,18144,0.020647791051426598,0.78125,0.78125,,,,,
568,895232,18176,0.023338489881651322,0.8125,0.8125,,,,,
569,896800,18208,0.02755431152609231,0.71875,0.71875,0.02139996363468155,0.84375,0.84375,,
570,898112,18240,0.02948905586557172,0.65625,0.65625,,,,,
571,899680,18272,0.024524854360406727,0.6875,0.6875,,,,,
572,901248,18304,0.02821798737240817,0.6875,0.6875,,,,,
573,902816,18336,0.027229557078551847,0.71875,0.71875,,,,,
574,904640,18368,0.021610977227350503,0.71875,0.71875,,,,,
575,906208,18400,0.02304331120057962,0.78125,0.78125,,,,,
576,907776,18432,0.02429509413547983,0.78125,0.78125,,,,,
577,909600,18464,0.02304776918478681,0.6875,0.6875,0.02046595805605956,0.875,0.875,,
578,911168,18496,0.023272785817424025,0.6875,0.6875,,,,,
579,912992,18528,0.01853356804451287,0.84375,0.84375,,,,,
580,914560,18560,0.025060052513684938,0.6875,0.6875,,,,,
581,916128,18592,0.0315831522819795,0.59375,0.59375,,,,,
582,917696,18624,0.026480643366642787,0.71875,0.71875,,,,,
583,919264,18656,0.025462990075106644,0.78125,0.78125,,,,,
584,921088,18688,0.025663561273739175,0.6875,0.6875,,,,,
585,922656,18720,0.021856496410447582,0.84375,0.84375,0.023309647192450312,0.8125,0.8125,,
586,924480,18752,0.020800449170471202,0.71875,0.71875,,,,,
587,926048,18784,0.026052119526251902,0.75,0.75,,,,,
588,927360,18816,0.018362059752342647,0.9375,0.9375,,,,,
589,929184,18848,0.02308494649036074,0.90625,0.90625,,,,,
590,930752,18880,0.02171784942240974,0.71875,0.71875,,,,,
591,932320,18912,0.020778819064034903,0.8125,0.8125,,,,,
592,933888,18944,0.023026648033768162,0.875,0.875,,,,,
593,935456,18976,0.026448447557513383,0.6875,0.6875,0.02519851096883919,0.78125,0.78125,,
594,937024,19008,0.0244689184467007,0.78125,0.78125,,,,,
595,938592,19040,0.023212076880869317,0.8125,0.8125,,,,,
596,940160,19072,0.022534498924282137,0.84375,0.84375,,,,,
597,941728,19104,0.024348238837906728,0.78125,0.78125,,,,,
598,943808,19136,0.014737816187438196,0.78125,0.78125,,,,,
599,945376,19168,0.024316935903093178,0.84375,0.84375,,,,,
600,946944,19200,0.02270549738502439,0.78125,0.78125,,,,,
601,948512,19232,0.02158830577392576,0.75,0.75,0.023154897305470823,0.84375,0.84375,,
602,950080,19264,0.023562219625794315,0.84375,0.84375,,,,,
603,951648,19296,0.02253123028491329,0.84375,0.84375,,,,,
604,953216,19328,0.02393072464878299,0.8125,0.8125,,,,,
605,954784,19360,0.024901493293688386,0.78125,0.78125,,,,,
606,956352,19392,0.02415673490370732,0.78125,0.78125,,,,,
607,958176,19424,0.021366798799263752,0.875,0.875,,,,,
608,959744,19456,0.03151604261228138,0.59375,0.59375,,,,,
609,961312,19488,0.02579508073577531,0.8125,0.8125,0.024504052949677158,0.78125,0.78125,,
610,962624,19520,0.024474112569826987,0.78125,0.78125,,,,,
611,963936,19552,0.02166143515366167,0.875,0.875,,,,,
612,965504,19584,0.0216176937432791,0.75,0.75,,,,,
613,967072,19616,0.020959549850292563,0.8125,0.8125,,,,,
614,968640,19648,0.027343606961746304,0.6875,0.6875,,,,,
615,970464,19680,0.029548403453735255,0.6875,0.6875,,,,,
616,971776,19712,0.03172743482821083,0.71875,0.71875,,,,,
617,973344,19744,0.025147218772656684,0.6875,0.6875,0.02421645450184748,0.78125,0.78125,,
618,974912,19776,0.02017517429096055,0.875,0.875,,,,,
619,976480,19808,0.02001256404729185,0.875,0.875,,,,,
620,978048,19840,0.023248980914793934,0.875,0.875,,,,,
621,979872,19872,0.02279895247162859,0.6875,0.6875,,,,,
622,981440,19904,0.026750666272161078,0.71875,0.71875,,,,,
623,983008,19936,0.03118249617554415,0.625,0.625,,,,,
624,984576,19968,0.02281179822180492,0.78125,0.78125,,,,,
625,986400,20000,0.017011310767007477,0.75,0.75,0.020959258341822776,0.78125,0.78125,,
626,987968,20032,0.022780583044557295,0.8125,0.8125,,,,,
627,989536,20064,0.022168488446290185,0.8125,0.8125,,,,,
628,991104,20096,0.02887787997635642,0.71875,0.71875,,,,,
629,992672,20128,0.027840626673293466,0.75,0.75,,,,,
630,993984,20160,0.02811419175228349,0.8125,0.8125,,,,,
631,995552,20192,0.02274154868325556,0.84375,0.84375,,,,,
632,996864,20224,0.02713560440074052,0.8125,0.8125,,,,,
633,998432,20256,0.021028121200554695,0.90625,0.90625,0.021317454254499924,0.75,0.75,,
634,1000000,20288,0.027031536024694536,0.71875,0.71875,,,,,
635,1001568,20320,0.018005646120808783,0.96875,0.96875,,,,,
636,1003136,20352,0.025079575531541904,0.71875,0.71875,,,,,
637,1004704,20384,0.03242862887561936,0.625,0.625,,,,,
638,1006272,20416,0.024817672878358888,0.78125,0.78125,,,,,
639,1008096,20448,0.01674129071965986,0.9375,0.9375,,,,,
640,1009408,20480,0.032753009559362625,0.8125,0.8125,,,,,
641,1010720,20512,0.029087174055881803,0.78125,0.78125,0.025149278328979473,0.78125,0.78125,,
642,1012032,20544,0.021989831371790884,0.84375,0.84375,,,,,
643,1013600,20576,0.0287663910888305,0.78125,0.78125,,,,,
644,1015168,20608,0.026281910498457173,0.71875,0.71875,,,,,
645,1016736,20640,0.02391573034708133,0.8125,0.8125,,,,,
646,1018048,20672,0.032868174067370186,0.75,0.75,,,,,
647,1019616,20704,0.02562692429423291,0.71875,0.71875,,,,,
648,1021440,20736,0.02103413116851997,0.75,0.75,,,,,
649,1023008,20768,0.03296688524124559,0.65625,0.65625,0.030550853257083562,0.8125,0.8125,,
650,1024832,20800,0.024441846164818065,0.6875,0.6875,,,,,
651,1026400,20832,0.027881051871763037,0.625,0.625,,,,,
652,1027968,20864,0.022717931065735875,0.84375,0.84375,,,,,
653,1029792,20896,0.018335293342813697,0.75,0.75,,,,,
654,1031360,20928,0.023210586569509205,0.8125,0.8125,,,,,
655,1032928,20960,0.024352263479428093,0.875,0.875,,,,,
656,1034752,20992,0.021837271318531783,0.78125,0.78125,,,,,
657,1036320,21024,0.02724235425863578,0.625,0.625,0.015548883843557357,0.90625,0.90625,,
658,1037888,21056,0.0246083689615421,0.875,0.875,,,,,
659,1039456,21088,0.02297845687116215,0.71875,0.71875,,,,,
660,1041024,21120,0.019504744888669403,0.75,0.75,,,,,
661,1042848,21152,0.01414785695564924,0.84375,0.84375,,,,,
662,1044416,21184,0.025618788196541134,0.625,0.625,,,,,
663,1045728,21216,0.025099400536369144,0.875,0.875,,,,,
664,1047296,21248,0.02548671677716945,0.78125,0.78125,,,,,
665,1048864,21280,0.02385173618738756,0.71875,0.71875,0.02158746776082704,0.71875,0.71875,,
666,1050432,21312,0.026266551731042326,0.75,0.75,,,,,
667,1052000,21344,0.023504381358145032,0.84375,0.84375,,,,,
668,1053568,21376,0.02539818403265066,0.71875,0.71875,,,,,
669,1055136,21408,0.019663441386506785,0.84375,0.84375,,,,,
670,1056704,21440,0.02578352503467296,0.78125,0.78125,,,,,
671,1058016,21472,0.02353415641385092,0.84375,0.84375,,,,,
672,1059584,21504,0.02832484468211252,0.75,0.75,,,,,
673,1060896,21536,0.02515308820012545,0.875,0.875,0.015299257735874358,0.90625,0.90625,,
674,1062720,21568,0.015822705607232625,0.875,0.875,,,,,
675,1064288,21600,0.027884961318059013,0.71875,0.71875,,,,,
676,1065856,21632,0.024349011839360404,0.75,0.75,,,,,
677,1067424,21664,0.026449715605195007,0.78125,0.78125,,,,,
678,1068992,21696,0.020285279023360598,0.8125,0.8125,,,,,
679,1071328,21728,0.01773584872358546,0.65625,0.65625,,,,,
680,1072896,21760,0.01997279636827869,0.84375,0.84375,,,,,
681,1074208,21792,0.022817599770685086,0.90625,0.90625,0.019029979020276817,0.9375,0.9375,,
682,1075520,21824,0.03239012078295275,0.65625,0.65625,,,,,
683,1077600,21856,0.019461713553542072,0.625,0.625,,,,,
684,1079168,21888,0.01867408155615376,0.84375,0.84375,,,,,
685,1080736,21920,0.024847445999369583,0.75,0.75,,,,,
686,1082304,21952,0.025480249806363525,0.875,0.875,,,,,
687,1083872,21984,0.026166968897561066,0.75,0.75,,,,,
688,1085184,22016,0.030185702551970794,0.78125,0.78125,,,,,
689,1086752,22048,0.02296546270871103,0.84375,0.84375,0.03164274584996134,0.75,0.75,,
690,1088320,22080,0.024032167603971963,0.8125,0.8125,,,,,
691,1090144,22112,0.01860221273407036,0.84375,0.84375,,,,,
692,1091456,22144,0.027240378619284095,0.75,0.75,,,,,
693,1093024,22176,0.025082398836954196,0.84375,0.84375,,,,,
694,1094592,22208,0.02505533209395937,0.71875,0.71875,,,,,
695,1096160,22240,0.019506962375214914,0.90625,0.90625,,,,,
696,1097728,22272,0.019406154519694813,0.875,0.875,,,,,
697,1099296,22304,0.025773473180810913,0.6875,0.6875,0.023358304106233133,0.84375,0.84375,,
698,1100608,22336,0.02501700229192653,0.78125,0.78125,,,,,
699,1102176,22368,0.03064884159836877,0.71875,0.71875,,,,,
700,1104000,22400,0.017824467952064244,0.875,0.875,,,,,
701,1105312,22432,0.02467646803846351,0.8125,0.8125,,,,,
702,1106880,22464,0.01840038365069766,0.90625,0.90625,,,,,
703,1108448,22496,0.03124193923691949,0.59375,0.59375,,,,,
704,1110272,22528,0.020885000354504555,0.75,0.75,,,,,
705,1111840,22560,0.02689470156600843,0.6875,0.6875,0.019864070154313396,0.84375,0.84375,,
706,1113408,22592,0.0253769423947393,0.65625,0.65625,,,,,
707,1114976,22624,0.024283925265202927,0.78125,0.78125,,,,,
708,1116544,22656,0.019075237334104305,0.90625,0.90625,,,,,
709,1118112,22688,0.029139574883804097,0.65625,0.65625,,,,,
710,1119680,22720,0.02492959136987785,0.78125,0.78125,,,,,
711,1121248,22752,0.025351098805389674,0.875,0.875,,,,,
712,1122816,22784,0.020409633336552897,0.8125,0.8125,,,,,
713,1124384,22816,0.025586649299228107,0.75,0.75,0.022632979385795938,0.9375,0.9375,,
714,1125952,22848,0.021901181433701872,0.84375,0.84375,,,,,
715,1127520,22880,0.0193303020941752,0.84375,0.84375,,,,,
716,1129088,22912,0.022963665017576296,0.8125,0.8125,,,,,
717,1130400,22944,0.02820564486372329,0.75,0.75,,,,,
718,1132224,22976,0.02068157721272126,0.875,0.875,,,,,
719,1133792,23008,0.02878682054517578,0.78125,0.78125,,,,,
720,1135360,23040,0.02239206931242253,0.75,0.75,,,,,
721,1136672,23072,0.025617029425611854,0.8125,0.8125,0.019624126023160545,0.96875,0.96875,,
722,1138240,23104,0.024342892684143136,0.78125,0.78125,,,,,
723,1139808,23136,0.025939884574680633,0.71875,0.71875,,,,,
724,1141376,23168,0.021328224544767984,0.78125,0.78125,,,,,
725,1142944,23200,0.02321994431229917,0.75,0.75,,,,,
726,1144768,23232,0.024834556174374505,0.6875,0.6875,,,,,
727,1146336,23264,0.025610011402011638,0.65625,0.65625,,,,,
728,1148160,23296,0.017393376656186985,0.84375,0.84375,,,,,
729,1149728,23328,0.024154405402429885,0.6875,0.6875,0.023235639785123142,0.78125,0.78125,,
730,1151296,23360,0.03179920230286329,0.71875,0.71875,,,,,
731,1153120,23392,0.0220622950370292,0.84375,0.84375,,,,,
732,1154688,23424,0.02350046554791584,0.71875,0.71875,,,,,
733,1156512,23456,0.0212956841520271,0.8125,0.8125,,,,,
734,1157824,23488,0.03238600936336393,0.6875,0.6875,,,,,
735,1159392,23520,0.025730974606790923,0.71875,0.71875,,,,,
736,1160960,23552,0.02671977914389675,0.71875,0.71875,,,,,
737,1162784,23584,0.023862397846394174,0.6875,0.6875,0.02368426634331908,0.65625,0.65625,,
738,1164096,23616,0.030223269710575807,0.8125,0.8125,,,,,
739,1165664,23648,0.02521786235564602,0.75,0.75,,,,,
740,1167232,23680,0.02165533406049607,0.8125,0.8125,,,,,
741,1168800,23712,0.0237457540981309,0.8125,0.8125,,,,,
742,1170368,23744,0.026751527833203993,0.71875,0.71875,,,,,
743,1171936,23776,0.020452199019483395,0.75,0.75,,,,,
744,1173504,23808,0.023037124197723215,0.71875,0.71875,,,,,
745,1175072,23840,0.018338613844011167,0.875,0.875,0.021073669132342716,0.84375,0.84375,,
